id,name,upazila
3322,Agla,368
3321,Kailail,368
3320,Barrah,368
3319,Bakshanagar,368
3318,Kalakopa,368
3317,Bandura,368
3316,Jantrail,368
3315,Sholla,368
3314,Nayansree,368
3313,Baruakhali,368
3312,Joykrishnapur,368
3311,Shikaripara,368
3310,Aganagar,367
3309,Konda,367
3308,Taghoria,367
3307,Suvadda,367
3306,Zinzira,367
3305,Kalindi,367
3304,Basta,367
3303,Ruhitpur,367
3302,Sakta,367
3301,Taranagar,367
3300,Kalatia,367
3299,Hazratpur,367
3298,Nannar,366
3297,Suapur,366
3296,Rowail,366
3295,Kulla,366
3294,Dhamrai,366
3293,Vararia,366
3292,Sombhag,366
3291,Sutipara,366
3290,Sanora,366
3289,Gangutia,366
3288,Kushura,366
3287,Baisakanda,366
3286,Jadabpur,366
3285,Balia,366
3284,Amta,366
3283,Chauhat,366
3282,Aminbazar,365
3281,Tetuljhora,365
3280,Kaundia,365
3279,Bongaon,365
3278,Pathalia,365
3277,Vakurta,365
3276,Yearpur,365
3275,Ashulia,365
3274,Shimulia,365
3273,Dhamsona,365
3272,Birulia,365
3271,Savar,365
3270,Chandhar,364
3269,Jamirta,364
3268,Dhalla,364
3267,Joymonto,364
3266,Shayesta,364
3265,Charigram,364
3264,Zamsha,364
3263,Baldhara,364
3262,Singiar,364
3261,Talebpur,364
3260,Buyra,364
3259,Dhamswar,363
3258,Klia,363
3257,Chakmirpur,363
3256,Khalshi,363
3255,Zionpur,363
3254,Baghutia,363
3253,Bachamara,363
3252,Charkataree,363
3251,Shimulia,362
3250,Mohadebpur,362
3249,Aruoa,362
3248,Ulayel,362
3247,Shibaloy,362
3246,Utholi,362
3245,Teota,362
3244,Nalee,361
3243,Baniazuri,361
3242,Bartia,361
3241,Gior,361
3240,Baliyakhora,361
3239,Shingzuri,361
3238,Paila,361
3237,Krishnapur,360
3236,Garpara,360
3235,Nbogram,360
3234,Vararia,360
3233,Hatipara,360
3232,Putile,360
3231,Dighi,360
3230,Atigram,360
3229,Jagir,360
3228,Betila-Mitara,360
3227,Fukurhati,359
3226,Dhankora,359
3225,Saturia,359
3224,Hargaj,359
3223,Tilli,359
3222,Dargram,359
3221,Baliyati,359
3220,Dighulia,359
3219,Baried,359
3218,Azimnagar,358
3217,Dhulsura,358
3216,Sutalorie,358
3215,Lacharagonj,358
3214,Kanchanpur,358
3213,Gopinathpur,358
3212,Ramkrishnapur,358
3211,Baira,358
3210,Harukandi,358
3209,Blara,358
3208,Chala,358
3207,Gala,358
3206,Balla,358
3205,Singpur,357
3204,Dampara,357
3203,Karpasa,357
3202,Nikli Sadar,357
3201,Jaraitala,357
3200,Guroi,357
3199,Chatirchar,357
3198,Bairati,356
3197,Katkhal,356
3196,Keoarjore,356
3195,Ghagra,356
3194,Dhaki,356
3193,Mithamoin,356
3192,Gopdighi,356
3191,Purba Austagram,355
3190,Khyerpur-Abdullahpur,355
3189,Adampur,355
3188,Kalma,355
3187,Bangalpara,355
3186,Austagram Sadar,355
3185,Kastul,355
3184,Dewghar,355
3183,Boliardi,354
3182,Dighirpar,354
3181,Dilalpur,354
3180,Sararchar,354
3179,Halimpur,354
3178,Homypur,354
3177,Maijchar9,354
3176,Hilochia,354
3175,Gazirchar,354
3174,Pirijpur,354
3173,Kailag,354
3172,Noabad,353
3171,Zafrabad,353
3170,Joyka,353
3169,Gunodhar,353
3168,Sutarpara,353
3167,Dehunda,353
3166,Niamatpur,353
3165,Barogharia,353
3164,Kiraton,353
3163,Gujadia,353
3162,Kadirjangal,353
3161,Danapatuli,352
3160,Karshakarial,352
3159,Chowddoshata,352
3158,Maria,352
3157,Binnati,352
3156,Bowlai,352
3155,Joshodal,352
3154,Mohinanda,352
3153,Maizkhapan,352
3152,Latibabad,352
3151,Rashidabad,352
3150,Faridpur,351
3149,Gobaria Abdullahpur,351
3148,Salua,351
3147,Chhaysuti,351
3146,Osmanpur,351
3145,Ramdi,351
3144,Pakundia,350
3143,Egarasindur,350
3142,Burudia,350
3141,Charfaradi,350
3140,Chandipasha,350
3139,Patuavabga,350
3138,Shukhia,350
3137,Narandi,350
3136,Hosendi,350
3135,Jangalia,350
3134,Pumdi,349
3133,Sahedal,349
3132,Araibaria,349
3131,Sidhla,349
3130,Gobindapur,349
3129,Jinari,349
3128,Tarail-Sachail,348
3127,Digdair,348
3126,Damiha,348
3125,Jawar,348
3124,Dhola,348
3123,Rauti,348
3122,Taljanga,348
3121,Shibpur,347
3120,Sreenagar,347
3119,Kalika Prashad,347
3118,Gajaria,347
3117,Shimulkandi,347
3116,Aganagar,347
3115,Sadekpur,347
3114,Jalalpur,346
3113,Lohajuree,346
3112,Mosua,346
3111,Acmita,346
3110,Mumurdia,346
3109,Chandpur,346
3108,Kargaon,346
3107,Shahasram Dhuldia,346
3106,Banagram,346
3105,Raytoti,345
3104,Dhonpur,345
3103,Mriga,345
3102,Itna,345
3101,Boribari,345
3100,Badla,345
3099,Alonjori,345
3098,Joysiddi,345
3097,Chawganga,345
3096,Jadunathpur,344
3095,Baniajan,344
3094,Birtara,344
3093,Bolibodrow,344
3092,Mushuddi,344
3091,Paiska,344
3090,Dhopakhali,344
3089,Gohaliabari,343
3088,Parkhi,343
3087,Dashokia,343
3086,Paikora,343
3085,Bangra,343
3084,Nagbari,343
3083,Salla,343
3082,Balla,343
3081,Kokdahara,343
3080,Shahadebpur,343
3079,Narandia,343
3078,Birbashinda,343
3077,Durgapur,343
3076,Mahamudnagar,342
3075,Katuli,342
3074,Hugra,342
3073,Kakua,342
3072,Baghil,342
3071,Dyenna,342
3070,Porabari,342
3069,Silimpur,342
3068,Karatia,342
3067,Gharinda,342
3066,Gala,342
3065,Mogra,342
3064,Baharatoil,341
3063,Kalmegha,341
3062,Dariapur,341
3061,Kalia,341
3060,Hatibandha,341
3059,Jaduppur,341
3058,Gajaria,341
3057,Kakrajan,341
3056,Doptior,340
3055,Bhadra,340
3054,Dhuburia,340
3053,Bekrah Atgram,340
3052,Pakutia,340
3051,Mokna,340
3050,Mamudnagor,340
3049,Nagorpur,340
3048,Solimabad,340
3047,Goyhata,340
3046,Sahabathpur,340
3045,Bharra,340
3044,Latifpur,339
3043,Baora,339
3042,Bastail,339
3041,Tarafpur,339
3040,Ajgana,339
3039,Gorai,339
3038,Bahuria,339
3037,Bhatram,339
3036,Warshi,339
3035,Anaitara,339
3034,Banail,339
3033,Fatepur,339
3032,Jamurki,339
3031,Mahera,339
3030,Mirjabari,338
3029,Golabari,338
3028,Sholakuri,338
3027,Aronkhola,338
3026,Aushnara,338
3025,Alokdia,338
3024,Mirzapur,337
3023,Hemnagor,337
3022,Alamnagor,337
3021,Dhopakandi,337
3020,Nagdashimla,337
3019,Jhawail,337
3018,Hadera,337
3017,Dhalapara,336
3016,Rasulpur,336
3015,Sandhanpur,336
3014,Deopara,336
3013,Digar,336
3012,Dighalkandia,336
3011,Anehola,336
3010,Lokerpara,336
3009,Jamuria,336
3008,Ghatail,336
3007,Deulabari,336
3006,Dubail,335
3005,Atia,335
3004,Elasin,335
3003,Fazilhati,335
3002,Delduar,335
3001,Patharail,335
3000,Lauhati,335
2999,Deuli,335
2998,Nikrail,334
2997,Aloa,334
2996,Gobindashi,334
2995,Falda,334
2994,Gabshara,334
2993,Arjuna,334
2992,Kauljani,333
2991,Fulki,333
2990,Kashil,333
2989,Habla,333
2988,Kanchanpur,333
2987,Basail,333
2986,Kanchpur,332
2985,Sonmandi,332
2984,Sadipur,332
2983,Jampur,332
2982,Noagaon,332
2981,Baradi,332
2980,Baidyerbazar,332
2979,Mograpara,332
2978,Shambhupura,332
2977,Pirojpur,332
2976,Bholobo,331
2975,Kayetpara,331
2974,Rupganj,331
2973,Daudpur,331
2972,Golakandail,331
2971,Bhulta,331
2970,Murapara,331
2969,Enayetnagor,330
2968,Baktaboli,330
2967,Gognagar,330
2966,Kutubpur,330
2965,Kashipur,330
2964,Alirtek,330
2963,Kolagathia,329
2962,Dhamgar,329
2961,Bandar,329
2960,Modonpur,329
2959,Musapur,329
2958,Kagkanda,328
2957,Kalapaharia,328
2956,Uchitpura,328
2955,Highjadi,328
2954,Mahmudpur,328
2953,Bishnandi,328
2952,Fatepur,328
2951,Brahammandi,328
2950,Duptara,328
2949,Satgram,328
2948,Darulaman,327
2947,Sidya,327
2946,Dankati,327
2945,Islampur,327
2944,Purba Damudya,327
2943,Kaneshar,327
2942,Shidulkura,327
2941,Charsensas,326
2940,South Tarabunia,326
2939,Arsinagar,326
2938,Charvaga,326
2937,North Tarabunia,326
2936,Kachikata,326
2935,Sakhipur,326
2934,Charkumaria,326
2933,D.M Khali,326
2932,Narayanpur,326
2931,Saygaon,326
2930,Mahisar,326
2929,Ramvadrapur,326
2928,Kuchipatti,325
2927,Samontasar,325
2926,Nalmuri,325
2925,Edilpur,325
2924,Goshairhat,325
2923,Kodalpur,325
2922,Alaolpur,325
2921,Nager Para,325
2920,Jaynagor,324
2919,Barogopalpur,324
2918,Bknagar,324
2917,Shenerchar,324
2916,Nawdoba,324
2915,Purba Nawdoba,324
2914,Palerchar,324
2913,Kundarchar,324
2912,Bilaspur,324
2911,Barokandi,324
2910,Mulna,324
2909,Zajira Sadar,324
2908,Nashason,323
2907,Vumkhara,323
2906,Bijari,323
2905,Fategongpur,323
2904,Vojeshwar,323
2903,Japsa,323
2902,Rajnagar,323
2901,Charatra,323
2900,Moktererchar,323
2899,Nowpara,323
2898,Garishar,323
2897,Dingamanik,323
2896,Kedarpur,323
2895,Shulpara,322
2894,Chandrapur,322
2893,Chikondi,322
2892,Mahmudpur,322
2891,Chitolia,322
2890,Angaria,322
2889,Rudrakar,322
2888,Domshar,322
2887,Palong,322
2886,Tulasar,322
2885,Binodpur,322
2884,Telihati,321
2883,Rajabari,321
2882,Prahladpur,321
2881,Kaoraid,321
2880,Maona,321
2879,Gosinga,321
2878,Gazipur,321
2877,Barmi,321
2876,Pubail,320
2875,Mirzapur,320
2874,Konabari,320
2873,Kayaltia,320
2872,Kashimpur,320
2871,Gachha,320
2870,Basan,320
2869,Baria,320
2868,Rayed,319
2867,Sonmania,319
2866,Durgapur,319
2865,Sinhasree,319
2864,Tokh,319
2863,Karihata,319
2862,Targoan,319
2861,Chandpur,319
2860,Kapasia,319
2859,Ghagotia,319
2858,Barishaba,319
2857,Srifaltali,318
2856,Sutrapur,318
2855,Mouchak,318
2854,Madhyapara,318
2853,Fulbaria,318
2852,Dhaliora,318
2851,Chapair,318
2850,Boali,318
2849,Atabaha,318
2848,Tumulia,317
2847,Nagari,317
2846,Moktarpur,317
2845,Jangalia,317
2844,Jamalpurnew,317
2843,Baktarpur,317
2842,Bahadursadi,317
2841,Putia,316
2840,Ayubpur,316
2839,Baghabo,316
2838,Joshar,316
2837,Chakradha,316
2836,Masimpur,316
2835,Sadharchar,316
2834,Joynagar,316
2833,Dulalpur,316
2832,Marjal,315
2831,Uttar Bakharnagar,315
2830,Musapur,315
2829,Roypura,315
2828,Sreenagar,315
2827,Paratali,315
2826,Palashtali,315
2825,Nilakhya,315
2824,Mirzarchar,315
2823,Mirzanagar,315
2822,Maheshpur,315
2821,Hairmara,315
2820,Daukarchar,315
2819,Charsubuddi,315
2818,Charmadhua,315
2817,Chararalia,315
2816,Chanderkandi,315
2815,Banshgari,315
2814,Adiabad,315
2813,Amirganj,315
2812,Alipura,315
2811,Chanpur,315
2810,Gazaria,314
2809,Jinardi,314
2808,Charsindur,314
2807,Danga,314
2806,Amdia,313
2805,Silmandi,313
2804,Panchdona,313
2803,Paikarchar,313
2802,Nazarpur,313
2801,Meherpara,313
2800,Mahishasura,313
2799,Nuralapur,313
2798,Khathalia,313
2797,Karimpur,313
2796,Hajipur,313
2795,Chinishpur,313
2794,Chardighaldi,313
2793,Alokbali,313
2792,Chandanbari,312
2791,Labutala,312
2790,Krisnopur,312
2789,Dawlatpur,312
2788,Shukundi,312
2787,Khidirpur,312
2786,Kanchikata,312
2785,Gotashia,312
2784,Ekduaria,312
2783,Charmandalia,312
2782,Chalakchar,312
2781,Barachapa,312
2780,Diara,311
2779,Patuli,311
2778,Sallabad,311
2777,Naraynpur,311
2776,Charuzilab,311
2775,Binnabayd,311
2774,Belabo,311
2773,Bajnaba,311
2772,Amlaba,311
2771,Kulanj,310
2770,Taral,310
2769,Jagddol,310
2768,Karimpur,310
2767,Derai Sarmangal,310
2766,Charnarchar,310
2765,Rajanagar,310
2764,Bhatipara,310
2763,Rafinagar,310
2762,Shalla Sadar,309
2761,Bahara,309
2760,Habibpur,309
2759,Atgaon,309
2758,Jamalganj Sadar,308
2757,Fenerbak,308
2756,Bhimkhali,308
2755,Sachnabazar,308
2754,Beheli,308
2753,Sukhair Rajapur South,307
2752,Sukhair Rajapur North,307
2751,Joyasree,307
2750,Dharmapasha Sadar,307
2749,Selbarash,307
2748,Paikurati,307
2747,Madhyanagar,307
2746,Chamordani,307
2745,Bongshikunda South,307
2744,Bongshikunda North,307
2743,Balijuri,306
2742,Tahirpur Sadar,306
2741,Badaghat,306
2740,Bordal North,306
2739,Bordal South,306
2738,Sreepur South,306
2737,Sreepur North,306
2736,Surma,305
2735,Boglabazar,305
2734,Laxmipur,305
2733,Dohalia,305
2732,Pandargaon,305
2731,Mannargaon,305
2730,Dowarabazar,305
2729,Norsingpur,305
2728,Banglabazar,305
2727,Pailgaon,304
2726,Asharkandi,304
2725,Syedpur Shaharpara,304
2724,Raniganj,304
2723,Chilaura Holdipur,304
2722,Mirpur,304
2721,Patli,304
2720,Kolkolia,304
2719,Bhatgaon,303
2718,Dolarbazar,303
2717,Singchapair,303
2716,Jauwabazar,303
2715,Chormohalla,303
2714,Khurma South,303
2713,Khurma North,303
2712,Chhaila Afjalabad,303
2711,Gobindganj-Syedergaon,303
2710,Kalaruka,303
2709,Chhatak Sadar,303
2708,Noarai,303
2707,Islampur,303
2706,Fatepur,302
2705,Badaghat South,302
2704,Dhanpur,302
2703,Solukabad,302
2702,Palash,302
2701,Paschim Birgaon,301
2700,Dargapasha,301
2699,Purba Birgaon,301
2698,Patharia,301
2697,Purba Pagla,301
2696,Joykalash,301
2695,Paschim Pagla,301
2694,Shimulbak,301
2693,Mohonpur,300
2692,Surma,300
2691,Kathair,300
2690,Laxmansree,300
2689,Mollapara,300
2688,Gourarang,300
2687,Aptabnagar,300
2686,Rangarchar,300
2685,Jahangirnagar,300
2684,Bagashura,299
2683,Chhatiain,299
2682,Noapara,299
2681,Bulla,299
2680,Jagadishpur,299
2679,Shahjahanpur,299
2678,Andiura,299
2677,Adaoir,299
2676,Bahara,299
2675,Choumohani,299
2674,Dharmaghar,299
2673,Laskerpur,298
2672,Nijampur,298
2671,Shayestaganj,298
2670,Nurpur,298
2669,Rajiura,298
2668,Gopaya,298
2667,Poil,298
2666,Teghoria,298
2665,Richi,298
2664,Lukra,298
2663,Mirashi,297
2662,Ranigaon,297
2661,Shatiajuri,297
2660,Ubahata,297
2659,Chunarughat,297
2658,Shankhala,297
2657,Paikpara,297
2656,Deorgach,297
2655,Ahammadabad,297
2654,Gazipur,297
2653,Bulla,296
2652,Karab,296
2651,Bamoi,296
2650,Muriauk,296
2649,Murakari,296
2648,Lakhai,296
2647,Pailarkandi,295
2646,Muradpur,295
2645,Mandari,295
2644,Sujatpur,295
2643,Makrampur,295
2642,Subidpur,295
2641,Pukra,295
2640,Kagapasha,295
2639,Baraiuri,295
2638,Khagaura,295
2637,Daulatpur,295
2636,Baniachong South West,295
2635,Baniachong South East,295
2634,Baniachong North West,295
2633,Baniachong North East,295
2632,Jolsuka,294
2631,Badolpur,294
2630,Ajmiriganj Sadar,294
2629,Kakailsao,294
2628,Shibpasha,294
2627,Bhadeshwar,293
2626,Mirpur,293
2625,Lamatashi,293
2624,Bahubal Sadar,293
2623,Satkapon,293
2622,Putijuri,293
2621,Snanghat,293
2620,Paniumda,292
2619,Kaliarbhanga,292
2618,Gaznaipur,292
2617,Debparra,292
2616,Bausha,292
2615,Nabiganj Sadar,292
2614,Kargoan,292
2613,Kurshi,292
2612,Aushkandi,292
2611,Digholbak,292
2610,Inatganj,292
2609,Barabhakoir Purba,292
2608,Barabhakoir Paschim,292
2607,Eastjuri,291
2606,Fultola,291
2605,Sagornal,291
2604,Gualbari,291
2603,West Juri,291
2602,Jafornagar,291
2601,Satgaon,290
2600,Kalighat,290
2599,Rajghat,290
2598,Ashidron,290
2597,Kalapur,290
2596,Sindurkhan,290
2595,Sreemangal,290
2594,Bhunabir,290
2593,Mirzapur,290
2592,Munsurnagar,289
2591,Kamarchak,289
2590,Tengra,289
2589,Rajnagar,289
2588,Panchgaon,289
2587,Munsibazar,289
2586,Uttorbhag,289
2585,Fotepur,289
2584,Giasnagar,288
2583,Mostafapur,288
2582,Nazirabad,288
2581,Konokpur,288
2580,Chadnighat,288
2579,Ekatuna,288
2578,Akhailkura,288
2577,Apar Kagabala,288
2576,Kamalpur,288
2575,Monumukh,288
2574,Khalilpur,288
2573,Amtail,288
2572,Hazipur,287
2571,Bhatera,287
2570,Kormodha,287
2569,Prithimpassa,287
2568,Sharifpur,287
2567,Tilagaon,287
2566,Rauthgaon,287
2565,Kulaura,287
2564,Kadipur,287
2563,Brammanbazar,287
2562,Joychandi,287
2561,Bhukshimail,287
2560,Baramchal,287
2559,Alinagar,286
2558,Munshibazar,286
2557,Islampur,286
2556,Kamalgonj,286
2555,Shamshernagar,286
2554,Rahimpur,286
2553,Madhabpur,286
2552,Patanushar,286
2551,Adampur,286
2550,Sujanagar,285
2549,Dakshinbhag Dakkhin,285
2548,Dakshinbhag Uttar,285
2547,Baralekha,285
2546,Talimpur,285
2545,Dakkhin Shahbajpur,285
2544,Uttar Shahbajpur,285
2543,Nizbahadurpur,285
2542,Dasherbazar,285
2541,Borni,285
2540,Talimpur,285
2539,Tetli,283
2538,Jalalpur,283
2537,Kamalbazar,283
2536,Kuchai,283
2535,Mollargaon,283
2534,Daudpur,283
2533,Silam,283
2532,Boroikandi,283
2531,Moglabazar,283
2530,Lalabazar,283
2529,Kaskanakpur,282
2528,Barothakuri,282
2527,Zakiganj,282
2526,Kolachora,282
2525,Kajalshah,282
2524,Birorsri,282
2523,Barohal,282
2522,Sultanpur,282
2521,Manikpur,282
2520,Kandigaon,281
2519,Mugolgaon,281
2518,Tukerbazar,281
2517,Tultikor,281
2516,Khadimpara,281
2515,Khadimnagar,281
2514,Hatkhula,281
2513,Jalalabad,281
2512,Jinghabari,280
2511,Dakhin Banigram,280
2510,Kanaighat,280
2509,Barachotul,280
2508,Satbakh,280
2507,Digirpar Purbo,280
2506,Lakshiprashad Pashim,280
2505,Lakshiprashad Purbo,280
2504,Rajagonj,280
2503,Chiknagul,279
2502,Fatehpur,279
2501,Darbast,279
2500,Charikatha,279
2499,Jaintapur,279
2498,Nijpat,279
2497,Daubari,278
2496,Towakul,278
2495,Nandirgaon,278
2494,Alirgaon,278
2493,Lengura,278
2492,Purba Jaflong,278
2491,Paschim Jaflong,278
2490,Rustampur,278
2489,Fothepur,278
2488,West Amura,277
2487,Bhadeshwar,277
2486,Lakshanaband,277
2485,Uttar Badepasha,277
2484,Sharifganj,277
2483,Dhakadakshin,277
2482,Budhbaribazar,277
2481,Lakshmipasha,277
2480,Fulbari,277
2479,Golapganj,277
2478,Maijgaon,276
2477,Uttar Fenchuganj,276
2476,Uttar Kushiara,276
2475,Fenchuganj,276
2474,Ghilachora,276
2473,Dakkin Ronikhai,275
2472,Uttor Ronikhai,275
2471,Isakalas,275
2470,Islampur Purba,275
2469,Islampur Paschim,275
2468,Telikhal,275
2467,Daulatpur,274
2466,Doshghar,274
2465,Bishwanath,274
2464,Dewkalash,274
2463,Alankari,274
2462,Khajanchi,274
2461,Lamakazi,274
2460,Rampasha,274
2459,Lauta,273
2458,Muria,273
2457,Mullapur,273
2456,Mathiura,273
2455,Kurarbazar,273
2454,Sheola,273
2453,Dubag,273
2452,Charkhai,273
2451,Alinagar,273
2450,Tilpara,273
2449,Sadipur,284
2448,Balaganj,272
2447,East Gouripur,272
2446,West Gouripur,272
2445,Dewanbazar,272
2444,Usmanpur,284
2443,Doyamir,284
2442,Goalabazar,284
2441,Burungabazar,284
2440,Boaljur,272
2439,East Poilanpur,272
2438,West Poilanpur,284
2437,Umorpur,284
2436,Tazpur,284
2435,Sonakata,271
2434,Sarikkhali,271
2433,Nishanbaria,271
2432,Chhotabagi,271
2431,Barabagi,271
2430,Panchakoralia,271
2429,Karibaria,271
2428,Kathaltali,270
2427,Kakchira,270
2426,Kalmegha,270
2425,Patharghata,270
2424,Charduany,270
2423,Nachnapara,270
2422,Raihanpur,270
2421,Doutola,269
2420,Ramna,269
2419,Bamna,269
2418,Bukabunia,269
2417,Sarisamuri,268
2416,Kazirabad,268
2415,Buramajumder,268
2414,Mokamia,268
2413,Hosnabad,268
2412,Betagi,268
2411,Bibichini,268
2410,Barguna,267
2409,Dhalua,267
2408,Burirchor,267
2407,Ayla Patakata,267
2406,Keorabunia,267
2405,Fuljhuri,267
2404,Gowrichanna,267
2403,Bodorkhali,267
2402,Noltona,267
2401,M. Baliatali,267
2400,Chowra,266
2399,Arpangasia,266
2398,Chotobogi,266
2397,Haldia,266
2396,Kukua,266
2395,Athrogasia,266
2394,Gulishakhali,266
2393,Amtali,266
2392,Farajgonj,265
2391,Paschim Char Umed,265
2390,Ramagonj,265
2389,Lord Hardinge,265
2388,Lalmohan,265
2387,Dholigour Nagar,265
2386,Kalma,265
2385,Charbhuta,265
2384,Badarpur,265
